age,prob_death,se,sex,year,province
41,8.5e-4,1.2e-4,F,2011,CA
42,9.5e-4,1.2e-4,F,2011,CA
43,0.00107,1.3e-4,F,2011,CA
44,0.00119,1.4e-4,F,2011,CA
45,0.00132,1.4e-4,F,2011,CA
46,0.00146,1.4e-4,F,2011,CA
47,0.00161,1.5e-4,F,2011,CA
48,0.00176,1.6e-4,F,2011,CA
49,0.00191,1.6e-4,F,2011,CA
50,0.00207,1.7e-4,F,2011,CA
51,0.00224,1.8e-4,F,2011,CA
52,0.00243,1.9e-4,F,2011,CA
53,0.00264,2e-4,F,2011,CA
54,0.00286,2.1e-4,F,2011,CA
55,0.00311,2.2e-4,F,2011,CA
56,0.00339,2.3e-4,F,2011,CA
57,0.00369,2.4e-4,F,2011,CA
58,0.00402,2.6e-4,F,2011,CA
59,0.00439,2.8e-4,F,2011,CA
60,0.0048,2.9e-4,F,2011,CA
61,0.00525,3.1e-4,F,2011,CA
62,0.00575,3.3e-4,F,2011,CA
63,0.0063,3.4e-4,F,2011,CA
64,0.00692,3.6e-4,F,2011,CA
65,0.0076,4.1e-4,F,2011,CA
66,0.00836,4.4e-4,F,2011,CA
67,0.00921,4.7e-4,F,2011,CA
68,0.01015,5e-4,F,2011,CA
69,0.0112,5.5e-4,F,2011,CA
70,0.01237,5.9e-4,F,2011,CA
71,0.01369,6.4e-4,F,2011,CA
72,0.01515,6.8e-4,F,2011,CA
73,0.0168,7.4e-4,F,2011,CA
74,0.01864,7.9e-4,F,2011,CA
75,0.02071,8.5e-4,F,2011,CA
76,0.02303,9.1e-4,F,2011,CA
77,0.02564,9.8e-4,F,2011,CA
78,0.02858,0.00104,F,2011,CA
79,0.03189,0.00111,F,2011,CA
80,0.03562,0.00118,F,2011,CA
81,0.03983,0.00128,F,2011,CA
82,0.04459,0.0014,F,2011,CA
83,0.04998,0.00152,F,2011,CA
84,0.05607,0.00166,F,2011,CA
85,0.06298,0.00181,F,2011,CA
86,0.07081,0.00199,F,2011,CA
87,0.07971,0.00221,F,2011,CA
88,0.08982,0.00247,F,2011,CA
89,0.10133,0.00276,F,2011,CA
90,0.11443,0.00313,F,2011,CA
91,0.129,0.00356,F,2011,CA
92,0.14472,0.00436,F,2011,CA
93,0.1616,0.00511,F,2011,CA
94,0.17958,0.00597,F,2011,CA
95,0.19852,0.00698,F,2011,CA
96,0.21825,0.00819,F,2011,CA
97,0.23895,0.00976,F,2011,CA
98,0.26047,0.01225,F,2011,CA
99,0.28264,0.0148,F,2011,CA
100,0.30529,0.01809,F,2011,CA
101,0.3282,0.0245,F,2011,CA
102,0.35115,0.02997,F,2011,CA
103,0.37394,0.04185,F,2011,CA
104,0.39635,0.05418,F,2011,CA
105,0.41818,0.07208,F,2011,CA
106,0.43927,0.09637,F,2011,CA
107,0.45945,0.11512,F,2011,CA
108,0.4786,0.17042,F,2011,CA
109,0.49664,0.19057,F,2011,CA
110,1,0,F,2011,CA
0,0.00499,3.1e-4,M,2012,CA
1,2.5e-4,7e-5,M,2012,CA
2,1.8e-4,6e-5,M,2012,CA
3,1.4e-4,5e-5,M,2012,CA
4,1.1e-4,5e-5,M,2012,CA
5,9e-5,4e-5,M,2012,CA
6,8e-5,4e-5,M,2012,CA
7,7e-5,4e-5,M,2012,CA
8,7e-5,4e-5,M,2012,CA
9,7e-5,4e-5,M,2012,CA
10,8e-5,4e-5,M,2012,CA
11,9e-5,4e-5,M,2012,CA
12,1e-4,4e-5,M,2012,CA
13,1.3e-4,5e-5,M,2012,CA
14,1.8e-4,6e-5,M,2012,CA
15,2.6e-4,7e-5,M,2012,CA
16,3.6e-4,8e-5,M,2012,CA
17,4.7e-4,9e-5,M,2012,CA
18,5.6e-4,1e-4,M,2012,CA
19,6.3e-4,1e-4,M,2012,CA
20,6.8e-4,1e-4,M,2012,CA
21,7.3e-4,1.1e-4,M,2012,CA
22,7.7e-4,1.1e-4,M,2012,CA
23,7.8e-4,1.1e-4,M,2012,CA
24,7.8e-4,1.1e-4,M,2012,CA
25,7.8e-4,1.1e-4,M,2012,CA
26,7.7e-4,1.1e-4,M,2012,CA
27,7.7e-4,1.1e-4,M,2012,CA
28,7.7e-4,1.1e-4,M,2012,CA
29,7.7e-4,1.1e-4,M,2012,CA
30,7.8e-4,1.1e-4,M,2012,CA
31,7.9e-4,1.1e-4,M,2012,CA
32,8e-4,1.1e-4,M,2012,CA
33,8.2e-4,1.2e-4,M,2012,CA
34,8.5e-4,1.2e-4,M,2012,CA
35,8.8e-4,1.2e-4,M,2012,CA
36,9.2e-4,1.2e-4,M,2012,CA
37,9.8e-4,1.3e-4,M,2012,CA
38,0.00105,1.3e-4,M,2012,CA
39,0.00113,1.4e-4,M,2012,CA
40,0.00123,1.4e-4,M,2012,CA
41,0.00135,1.5e-4,M,2012,CA
42,0.00149,1.5e-4,M,2012,CA
43,0.00163,1.6e-4,M,2012,CA
44,0.00178,1.7e-4,M,2012,CA
45,0.00195,1.8e-4,M,2012,CA
46,0.00214,1.8e-4,M,2012,CA
47,0.00234,1.8e-4,M,2012,CA
48,0.00255,1.9e-4,M,2012,CA
49,0.00279,1.9e-4,M,2012,CA
50,0.00304,2e-4,M,2012,CA
51,0.00332,2.1e-4,M,2012,CA
52,0.00362,2.2e-4,M,2012,CA
53,0.00395,2.4e-4,M,2012,CA
54,0.00432,2.5e-4,M,2012,CA
55,0.00472,2.6e-4,M,2012,CA
56,0.00516,2.8e-4,M,2012,CA
57,0.00565,3e-4,M,2012,CA
58,0.00619,3.2e-4,M,2012,CA
59,0.00678,3.4e-4,M,2012,CA
60,0.00743,3.6e-4,M,2012,CA
61,0.00815,3.8e-4,M,2012,CA
62,0.00894,4.1e-4,M,2012,CA
63,0.00982,4.3e-4,M,2012,CA
64,0.01078,4.5e-4,M,2012,CA
65,0.01185,4.8e-4,M,2012,CA
66,0.01303,5.4e-4,M,2012,CA
67,0.01434,5.9e-4,M,2012,CA
68,0.01579,6.3e-4,M,2012,CA
69,0.01739,6.8e-4,M,2012,CA
70,0.01917,7.5e-4,M,2012,CA
71,0.02113,8.1e-4,M,2012,CA
72,0.02331,8.8e-4,M,2012,CA
73,0.02573,9.5e-4,M,2012,CA
74,0.02842,0.00103,M,2012,CA
75,0.03141,0.00111,M,2012,CA
76,0.03472,0.00119,M,2012,CA
77,0.03841,0.00129,M,2012,CA
78,0.04251,0.0014,M,2012,CA
79,0.04708,0.00149,M,2012,CA
80,0.05217,0.00161,M,2012,CA
81,0.05783,0.00175,M,2012,CA
82,0.06415,0.00192,M,2012,CA
83,0.07119,0.00215,M,2012,CA
84,0.07905,0.00236,M,2012,CA
85,0.08782,0.00266,M,2012,CA
86,0.09762,0.00298,M,2012,CA
87,0.10857,0.00338,M,2012,CA
88,0.12081,0.00385,M,2012,CA
89,0.13451,0.00444,M,2012,CA
90,0.14985,0.00506,M,2012,CA
91,0.16658,0.00588,M,2012,CA
92,0.18433,0.00706,M,2012,CA
93,0.20303,0.00888,M,2012,CA
94,0.22258,0.01087,M,2012,CA
95,0.24141,0.01316,M,2012,CA
96,0.26152,0.01606,M,2012,CA
97,0.2822,0.01955,M,2012,CA
98,0.30329,0.02432,M,2012,CA
99,0.32462,0.03039,M,2012,CA
100,0.34602,0.03855,M,2012,CA
101,0.36732,0.0501,M,2012,CA
102,0.38834,0.07357,M,2012,CA
103,0.40892,0.09419,M,2012,CA
104,0.42892,0.13823,M,2012,CA
105,0.44818,0.23361,M,2012,CA
106,0.46662,0.25591,M,2012,CA
107,0.48413,0.22718,M,2012,CA
108,0.50066,0.77303,M,2012,CA
109,0.51616,0.86529,M,2012,CA
110,1,0,M,2012,CA
0,0.00452,3.1e-4,F,2012,CA
1,2.9e-4,8e-5,F,2012,CA
2,1.9e-4,6e-5,F,2012,CA
3,1.3e-4,5e-5,F,2012,CA
4,1e-4,4e-5,F,2012,CA
5,8e-5,4e-5,F,2012,CA
6,7e-5,4e-5,F,2012,CA
7,6e-5,4e-5,F,2012,CA
8,6e-5,4e-5,F,2012,CA
9,6e-5,4e-5,F,2012,CA
10,7e-5,4e-5,F,2012,CA
11,8e-5,4e-5,F,2012,CA
12,9e-5,4e-5,F,2012,CA
13,1.1e-4,5e-5,F,2012,CA
14,1.5e-4,5e-5,F,2012,CA
15,1.9e-4,6e-5,F,2012,CA
16,2.5e-4,7e-5,F,2012,CA
17,2.9e-4,7e-5,F,2012,CA
18,3.1e-4,7e-5,F,2012,CA
19,3.1e-4,7e-5,F,2012,CA
20,3.1e-4,7e-5,F,2012,CA
21,3.1e-4,7e-5,F,2012,CA
22,3.2e-4,7e-5,F,2012,CA
23,3.2e-4,7e-5,F,2012,CA
24,3.1e-4,7e-5,F,2012,CA
25,3.2e-4,7e-5,F,2012,CA
26,3.2e-4,7e-5,F,2012,CA
27,3.3e-4,7e-5,F,2012,CA
28,3.4e-4,7e-5,F,2012,CA
29,3.6e-4,8e-5,F,2012,CA
30,3.9e-4,8e-5,F,2012,CA
31,4.1e-4,8e-5,F,2012,CA
32,4.4e-4,8e-5,F,2012,CA
33,4.7e-4,9e-5,F,2012,CA
34,4.9e-4,9e-5,F,2012,CA
35,5.1e-4,9e-5,F,2012,CA
36,5.3e-4,9e-5,F,2012,CA
37,5.7e-4,1e-4,F,2012,CA
38,6.2e-4,1e-4,F,2012,CA
39,6.8e-4,1.1e-4,F,2012,CA
40,7.6e-4,1.1e-4,F,2012,CA
41,8.6e-4,1.2e-4,F,2012,CA
42,9.6e-4,1.2e-4,F,2012,CA
43,0.00107,1.3e-4,F,2012,CA
44,0.00119,1.4e-4,F,2012,CA
45,0.00132,1.5e-4,F,2012,CA
46,0.00145,1.5e-4,F,2012,CA
47,0.00159,1.5e-4,F,2012,CA
48,0.00174,1.5e-4,F,2012,CA
49,0.0019,1.6e-4,F,2012,CA
50,0.00205,1.7e-4,F,2012,CA
51,0.00222,1.7e-4,F,2012,CA
52,0.00241,1.8e-4,F,2012,CA
53,0.00261,1.9e-4,F,2012,CA
54,0.00283,2e-4,F,2012,CA
55,0.00308,2.1e-4,F,2012,CA
56,0.00335,2.3e-4,F,2012,CA
57,0.00365,2.4e-4,F,2012,CA
58,0.00397,2.5e-4,F,2012,CA
59,0.00434,2.7e-4,F,2012,CA
60,0.00474,2.9e-4,F,2012,CA
61,0.00518,3e-4,F,2012,CA
62,0.00567,3.2e-4,F,2012,CA
63,0.00622,3.4e-4,F,2012,CA
64,0.00682,3.6e-4,F,2012,CA
65,0.0075,3.7e-4,F,2012,CA
66,0.00824,4.2e-4,F,2012,CA
67,0.00907,4.6e-4,F,2012,CA
68,0.01,4.9e-4,F,2012,CA
69,0.01103,5.3e-4,F,2012,CA
70,0.01218,5.8e-4,F,2012,CA
71,0.01347,6.2e-4,F,2012,CA
72,0.01491,6.7e-4,F,2012,CA
73,0.01652,7.2e-4,F,2012,CA
74,0.01832,7.8e-4,F,2012,CA
75,0.02035,8.4e-4,F,2012,CA
76,0.02262,8.9e-4,F,2012,CA
77,0.02517,9.6e-4,F,2012,CA
78,0.02804,0.00104,F,2012,CA
79,0.03127,0.0011,F,2012,CA
80,0.03491,0.00118,F,2012,CA
81,0.03902,0.00126,F,2012,CA
82,0.04366,0.00137,F,2012,CA
83,0.0489,0.0015,F,2012,CA
84,0.05483,0.00163,F,2012,CA
85,0.06155,0.00179,F,2012,CA
86,0.06917,0.00196,F,2012,CA
87,0.07782,0.00216,F,2012,CA
88,0.08764,0.00241,F,2012,CA
89,0.0988,0.00271,F,2012,CA
90,0.11151,0.00305,F,2012,CA
91,0.12564,0.00348,F,2012,CA
92,0.1409,0.00398,F,2012,CA
93,0.15728,0.00488,F,2012,CA
94,0.17477,0.00579,F,2012,CA
95,0.19377,0.00681,F,2012,CA
96,0.21303,0.00805,F,2012,CA
97,0.23327,0.00957,F,2012,CA
98,0.25435,0.01141,F,2012,CA
99,0.27612,0.01453,F,2012,CA
100,0.2984,0.01733,F,2012,CA
101,0.32101,0.02302,F,2012,CA
102,0.34372,0.02854,F,2012,CA
103,0.36635,0.0393,F,2012,CA
104,0.38867,0.05065,F,2012,CA
105,0.41049,0.06816,F,2012,CA
106,0.43163,0.09292,F,2012,CA
107,0.45194,0.11326,F,2012,CA
108,0.47129,0.16723,F,2012,CA
109,0.48958,0.19149,F,2012,CA
110,1,0,F,2012,CA
0,0.00523,3.2e-4,M,2013,CA
1,2.9e-4,8e-5,M,2013,CA
2,2.2e-4,7e-5,M,2013,CA
3,1.7e-4,6e-5,M,2013,CA
4,1.4e-4,5e-5,M,2013,CA
5,1.2e-4,5e-5,M,2013,CA
6,1e-4,4e-5,M,2013,CA
7,9e-5,4e-5,M,2013,CA
8,8e-5,4e-5,M,2013,CA
9,8e-5,4e-5,M,2013,CA
10,8e-5,4e-5,M,2013,CA
11,9e-5,4e-5,M,2013,CA
12,1e-4,4e-5,M,2013,CA
13,1.2e-4,5e-5,M,2013,CA
14,1.6e-4,6e-5,M,2013,CA
15,2.2e-4,6e-5,M,2013,CA
16,3.1e-4,7e-5,M,2013,CA
17,4e-4,8e-5,M,2013,CA
18,4.8e-4,9e-5,M,2013,CA
19,5.6e-4,9e-5,M,2013,CA
20,6.2e-4,1e-4,M,2013,CA
21,6.8e-4,1e-4,M,2013,CA
22,7.2e-4,1e-4,M,2013,CA
23,7.3e-4,1.1e-4,M,2013,CA
24,7.3e-4,1.1e-4,M,2013,CA
25,7.2e-4,1.1e-4,M,2013,CA
26,7.2e-4,1.1e-4,M,2013,CA
27,7.2e-4,1.1e-4,M,2013,CA
28,7.3e-4,1.1e-4,M,2013,CA
29,7.5e-4,1.1e-4,M,2013,CA
30,7.8e-4,1.1e-4,M,2013,CA
31,8.1e-4,1.1e-4,M,2013,CA
32,8.4e-4,1.2e-4,M,2013,CA
33,8.6e-4,1.2e-4,M,2013,CA
34,8.8e-4,1.2e-4,M,2013,CA
35,9e-4,1.2e-4,M,2013,CA
36,9.1e-4,1.2e-4,M,2013,CA
37,9.5e-4,1.3e-4,M,2013,CA
38,0.001,1.3e-4,M,2013,CA
39,0.00108,1.4e-4,M,2013,CA
40,0.00119,1.4e-4,M,2013,CA
41,0.00131,1.5e-4,M,2013,CA
42,0.00145,1.5e-4,M,2013,CA
43,0.0016,1.6e-4,M,2013,CA
44,0.00176,1.7e-4,M,2013,CA
45,0.00194,1.8e-4,M,2013,CA
46,0.00213,1.8e-4,M,2013,CA
47,0.00233,1.9e-4,M,2013,CA
48,0.00255,1.9e-4,M,2013,CA
49,0.00278,1.9e-4,M,2013,CA
50,0.00303,2e-4,M,2013,CA
51,0.00331,2.1e-4,M,2013,CA
52,0.00361,2.2e-4,M,2013,CA
53,0.00394,2.3e-4,M,2013,CA
54,0.0043,2.5e-4,M,2013,CA
55,0.00469,2.6e-4,M,2013,CA
56,0.00513,2.8e-4,M,2013,CA
57,0.00561,2.9e-4,M,2013,CA
58,0.00614,3.1e-4,M,2013,CA
59,0.00672,3.3e-4,M,2013,CA
60,0.00736,3.6e-4,M,2013,CA
61,0.00807,3.8e-4,M,2013,CA
62,0.00885,4e-4,M,2013,CA
63,0.00971,4.3e-4,M,2013,CA
64,0.01066,4.5e-4,M,2013,CA
65,0.01171,4.8e-4,M,2013,CA
66,0.01287,5e-4,M,2013,CA
67,0.01416,5.7e-4,M,2013,CA
68,0.01558,6.2e-4,M,2013,CA
69,0.01716,6.7e-4,M,2013,CA
70,0.0189,7.2e-4,M,2013,CA
71,0.02084,7.9e-4,M,2013,CA
72,0.02298,8.5e-4,M,2013,CA
73,0.02536,0.00093000000000000005,M,2013,CA
74,0.02801,0.001,M,2013,CA
75,0.03094,0.00108,M,2013,CA
76,0.03421,0.00118,M,2013,CA
77,0.03784,0.00126,M,2013,CA
78,0.04188,0.00137,M,2013,CA
79,0.04637,0.00149,M,2013,CA
80,0.05138,0.00159,M,2013,CA
81,0.05697,0.00172,M,2013,CA
82,0.06319,0.00188,M,2013,CA
83,0.07014,0.00208,M,2013,CA
84,0.07789,0.00233,M,2013,CA
85,0.08655,0.00258,M,2013,CA
86,0.09623,0.00291,M,2013,CA
87,0.10705,0.00328,M,2013,CA
88,0.11916,0.00373,M,2013,CA
89,0.13271,0.0043,M,2013,CA
90,0.14789,0.00498,M,2013,CA
91,0.16448,0.00576,M,2013,CA
92,0.1821,0.0067,M,2013,CA
93,0.20072,0.00818,M,2013,CA
94,0.22024,0.0103,M,2013,CA
95,0.24211,0.01282,M,2013,CA
96,0.26266,0.01568,M,2013,CA
97,0.28379,0.0192,M,2013,CA
98,0.30533,0.02416,M,2013,CA
99,0.32711,0.03061,M,2013,CA
100,0.34895,0.03687,M,2013,CA
101,0.37065,0.04819,M,2013,CA
102,0.39204,0.06947,M,2013,CA
103,0.41294,0.08803,M,2013,CA
104,0.43319,0.132,M,2013,CA
105,0.45267,0.22099,M,2013,CA
106,0.47126,0.18628,M,2013,CA
107,0.48886,0.54497,M,2013,CA
108,0.50542,0.70816,M,2013,CA
109,0.5209,0.58199,M,2013,CA
110,1,0,M,2013,CA
0,0.00456,3.1e-4,F,2013,CA
1,3.2e-4,8e-5,F,2013,CA
2,2.1e-4,7e-5,F,2013,CA
3,1.4e-4,5e-5,F,2013,CA
4,1.1e-4,5e-5,F,2013,CA
5,9e-5,4e-5,F,2013,CA
6,8e-5,4e-5,F,2013,CA
7,7e-5,4e-5,F,2013,CA
8,7e-5,4e-5,F,2013,CA
9,8e-5,4e-5,F,2013,CA
10,9e-5,4e-5,F,2013,CA
11,1e-4,5e-5,F,2013,CA
12,1.2e-4,5e-5,F,2013,CA
13,1.4e-4,5e-5,F,2013,CA
14,1.6e-4,6e-5,F,2013,CA
15,1.8e-4,6e-5,F,2013,CA
16,2.1e-4,6e-5,F,2013,CA
17,2.4e-4,7e-5,F,2013,CA
18,2.6e-4,7e-5,F,2013,CA
19,2.8e-4,7e-5,F,2013,CA
20,2.9e-4,7e-5,F,2013,CA
21,3e-4,7e-5,F,2013,CA
22,3.1e-4,7e-5,F,2013,CA
23,3.1e-4,7e-5,F,2013,CA
24,3.1e-4,7e-5,F,2013,CA
25,3.1e-4,7e-5,F,2013,CA
26,3.2e-4,7e-5,F,2013,CA
27,3.3e-4,7e-5,F,2013,CA
28,3.4e-4,7e-5,F,2013,CA
29,3.6e-4,8e-5,F,2013,CA
30,3.8e-4,8e-5,F,2013,CA
31,4.1e-4,8e-5,F,2013,CA
32,4.4e-4,8e-5,F,2013,CA
33,4.7e-4,9e-5,F,2013,CA
34,4.9e-4,9e-5,F,2013,CA
35,5.1e-4,9e-5,F,2013,CA
36,5.3e-4,9e-5,F,2013,CA
37,5.6e-4,1e-4,F,2013,CA
38,6e-4,1e-4,F,2013,CA
39,6.6e-4,1.1e-4,F,2013,CA
40,7.4e-4,1.1e-4,F,2013,CA
41,8.3e-4,1.2e-4,F,2013,CA
42,9.2e-4,1.2e-4,F,2013,CA
43,0.00103,1.3e-4,F,2013,CA
44,0.00114,1.3e-4,F,2013,CA
45,0.00126,1.4e-4,F,2013,CA
46,0.00138,1.5e-4,F,2013,CA
47,0.00152,1.5e-4,F,2013,CA
48,0.00166,1.5e-4,F,2013,CA
49,0.00181,1.6e-4,F,2013,CA
50,0.00197,1.6e-4,F,2013,CA
51,0.00213,1.7e-4,F,2013,CA
52,0.00232,1.8e-4,F,2013,CA
53,0.00252,1.9e-4,F,2013,CA
54,0.00274,2e-4,F,2013,CA
55,0.00298,2.1e-4,F,2013,CA
56,0.00325,2.2e-4,F,2013,CA
57,0.00355,2.3e-4,F,2013,CA
58,0.00388,2.4e-4,F,2013,CA
59,0.00424,2.6e-4,F,2013,CA
60,0.00464,2.8e-4,F,2013,CA
61,0.00509,3e-4,F,2013,CA
62,0.00558,3.2e-4,F,2013,CA
63,0.00612,3.3e-4,F,2013,CA
64,0.00673,3.5e-4,F,2013,CA
65,0.00741,3.7e-4,F,2013,CA
66,0.00816,3.9e-4,F,2013,CA
67,0.00899,4.5e-4,F,2013,CA
68,0.00993,4.9e-4,F,2013,CA
69,0.01097,5.2e-4,F,2013,CA
70,0.01213,5.6e-4,F,2013,CA
71,0.01342,6.1e-4,F,2013,CA
72,0.014880000000000001,6.5e-4,F,2013,CA
73,0.0165,7.1e-4,F,2013,CA
74,0.01832,7.6e-4,F,2013,CA
75,0.02036,8.2e-4,F,2013,CA
76,0.02266,8.9e-4,F,2013,CA
77,0.02524,9.5e-4,F,2013,CA
78,0.02814,0.00103,F,2013,CA
79,0.0314,0.00111,F,2013,CA
80,0.03508,0.00118,F,2013,CA
81,0.03923,0.00127,F,2013,CA
82,0.04392,0.00136,F,2013,CA
83,0.04921,0.00149,F,2013,CA
84,0.0552,0.00164,F,2013,CA
85,0.06199,0.00178,F,2013,CA
86,0.06968,0.00197,F,2013,CA
87,0.0784,0.00216,F,2013,CA
88,0.0883,0.00239,F,2013,CA
89,0.09955,0.00268,F,2013,CA
90,0.11236,0.00303,F,2013,CA
91,0.12658,0.00343,F,2013,CA
92,0.14195,0.00395,F,2013,CA
93,0.15847,0.00453,F,2013,CA
94,0.17611,0.0056,F,2013,CA
95,0.19561,0.00668,F,2013,CA
96,0.21526,0.00799,F,2013,CA
97,0.2359,0.00947,F,2013,CA
98,0.25738,0.01143,F,2013,CA
99,0.27955,0.01363,F,2013,CA
100,0.30223,0.0171,F,2013,CA
101,0.32519,0.02227,F,2013,CA
102,0.34824,0.02794,F,2013,CA
103,0.37114,0.03789,F,2013,CA
104,0.39369,0.04857,F,2013,CA
105,0.41568,0.06598,F,2013,CA
106,0.43693,0.09164,F,2013,CA
107,0.45729,0.11401,F,2013,CA
108,0.47663,0.16768,F,2013,CA
109,0.49485,0.19726,F,2013,CA
110,1,0,F,2013,CA
0,0.00509,3.1e-4,M,2014,CA
1,2.4e-4,7e-5,M,2014,CA
2,1.7e-4,6e-5,M,2014,CA
3,1.3e-4,5e-5,M,2014,CA
4,1e-4,4e-5,M,2014,CA
5,9e-5,4e-5,M,2014,CA
6,8e-5,4e-5,M,2014,CA
7,7e-5,4e-5,M,2014,CA
8,7e-5,4e-5,M,2014,CA
9,7e-5,4e-5,M,2014,CA
10,7e-5,4e-5,M,2014,CA
11,8e-5,4e-5,M,2014,CA
12,1e-4,5e-5,M,2014,CA
13,1.3e-4,5e-5,M,2014,CA
14,1.8e-4,6e-5,M,2014,CA
15,2.6e-4,7e-5,M,2014,CA
16,3.6e-4,8e-5,M,2014,CA
17,4.6e-4,9e-5,M,2014,CA
18,5.2e-4,9e-5,M,2014,CA
19,5.6e-4,1e-4,M,2014,CA
20,6.1e-4,1e-4,M,2014,CA
21,6.4e-4,1e-4,M,2014,CA
22,6.8e-4,1e-4,M,2014,CA
23,7.1e-4,1e-4,M,2014,CA
24,7.3e-4,1e-4,M,2014,CA
25,7.5e-4,1.1e-4,M,2014,CA
26,7.7e-4,1.1e-4,M,2014,CA
27,8e-4,1.1e-4,M,2014,CA
28,8.2e-4,1.1e-4,M,2014,CA
29,8.4e-4,1.1e-4,M,2014,CA
30,8.6e-4,1.2e-4,M,2014,CA
31,8.8e-4,1.2e-4,M,2014,CA
32,9e-4,1.2e-4,M,2014,CA
33,9.2e-4,1.2e-4,M,2014,CA
34,9.4e-4,1.2e-4,M,2014,CA
35,9.6e-4,1.2e-4,M,2014,CA
36,9.8e-4,1.3e-4,M,2014,CA
37,0.00102,1.3e-4,M,2014,CA
