year,proj_scenario,sex,age,VALUE
2058,M4,B,75,508.5
2058,M4,B,76,494.1
2058,M4,B,77,480.5
2058,M4,B,78,463
2058,M4,B,79,440.4
2058,M4,B,80,420
2058,M4,B,81,404.4
2058,M4,B,82,388.3
2058,M4,B,83,371.1
2058,M4,B,84,347.4
2058,M4,B,85,328.4
2058,M4,B,86,313
2058,M4,B,87,301.6
2058,M4,B,88,278.2
2058,M4,B,89,250.8
2058,M4,B,90,223.7
2058,M4,B,91,199.5
2058,M4,B,92,181.7
2058,M4,B,93,164.2
2058,M4,B,94,140.7
2058,M4,B,95,115.4
2058,M4,B,96,89.8
2058,M4,B,97,70
2058,M4,B,98,52
2058,M4,B,99,37.2
2058,M4,B,100,71.3
2058,M4,M,0,252.9
2058,M4,M,1,254.2
2058,M4,M,2,255.8
2058,M4,M,3,257.4
2058,M4,M,4,259.1
2058,M4,M,5,260.9
2058,M4,M,6,262.7
2058,M4,M,7,264.4
2058,M4,M,8,265.9
2058,M4,M,9,267.2
2058,M4,M,10,268.5
2058,M4,M,11,269.6
2058,M4,M,12,270.8
2058,M4,M,13,272.2
2058,M4,M,14,274.3
2058,M4,M,15,277.4
2058,M4,M,16,281
2058,M4,M,17,288.1
2058,M4,M,18,299.2
2058,M4,M,19,310.2
2058,M4,M,20,316.7
2058,M4,M,21,317.3
2058,M4,M,22,316.3
2058,M4,M,23,315.3
2058,M4,M,24,314.1
2058,M4,M,25,312.7
2058,M4,M,26,311.4
2058,M4,M,27,310.6
2058,M4,M,28,310.2
2058,M4,M,29,310.4
2058,M4,M,30,311.4
2058,M4,M,31,312.9
2058,M4,M,32,314.7
2058,M4,M,33,316.6
2058,M4,M,34,318.6
2058,M4,M,35,320.3
2058,M4,M,36,321.7
2058,M4,M,37,322.5
2058,M4,M,38,323.1
2058,M4,M,39,323.5
2058,M4,M,40,325.6
2058,M4,M,41,325.3
2058,M4,M,42,326.1
2058,M4,M,43,326.2
2058,M4,M,44,325.7
2058,M4,M,45,326.2
2058,M4,M,46,324.7
2058,M4,M,47,322.7
2058,M4,M,48,323.5
2058,M4,M,49,322.2
2058,M4,M,50,319.2
2058,M4,M,51,312.4
2058,M4,M,52,305.5
2058,M4,M,53,301
2058,M4,M,54,299.5
2058,M4,M,55,295.3
2058,M4,M,56,293.9
2058,M4,M,57,293.3
2058,M4,M,58,297.2
2058,M4,M,59,299.6
2058,M4,M,60,296.6
2058,M4,M,61,295.6
2058,M4,M,62,297.6
2058,M4,M,63,300.1
2058,M4,M,64,296.7
2058,M4,M,65,295
2058,M4,M,66,293.8
2058,M4,M,67,293.7
2058,M4,M,68,290.8
2058,M4,M,69,280.2
2058,M4,M,70,270
2058,M4,M,71,266.1
2058,M4,M,72,265
2058,M4,M,73,258.6
2058,M4,M,74,251.4
2058,M4,M,75,242.9
2058,M4,M,76,234.6
2058,M4,M,77,227.2
2058,M4,M,78,217.7
2058,M4,M,79,205.3
2058,M4,M,80,195.1
2058,M4,M,81,186.4
2058,M4,M,82,178
2058,M4,M,83,169.1
2058,M4,M,84,156.6
2058,M4,M,85,147.2
2058,M4,M,86,139
2058,M4,M,87,132.4
2058,M4,M,88,120.4
2058,M4,M,89,106.5
2058,M4,M,90,93.2
2058,M4,M,91,81.5
2058,M4,M,92,72.8
2058,M4,M,93,63.9
2058,M4,M,94,53.1
2058,M4,M,95,42
2058,M4,M,96,31.4
2058,M4,M,97,23.4
2058,M4,M,98,16.6
2058,M4,M,99,11.3
2058,M4,M,100,18.8
2058,M4,F,0,240.9
2058,M4,F,1,242.2
2058,M4,F,2,243.7
2058,M4,F,3,245.2
2058,M4,F,4,246.7
2058,M4,F,5,248.3
2058,M4,F,6,249.9
2058,M4,F,7,251.3
2058,M4,F,8,252.7
2058,M4,F,9,253.9
2058,M4,F,10,255
2058,M4,F,11,256
2058,M4,F,12,257
2058,M4,F,13,258.2
2058,M4,F,14,260.1
2058,M4,F,15,263.3
2058,M4,F,16,267.1
2058,M4,F,17,273.5
2058,M4,F,18,282.4
2058,M4,F,19,290.6
2058,M4,F,20,295.2
2058,M4,F,21,295.6
2058,M4,F,22,295.3
2058,M4,F,23,295.6
2058,M4,F,24,296.4
2058,M4,F,25,297.3
2058,M4,F,26,298.5
2058,M4,F,27,300
2058,M4,F,28,301.7
2058,M4,F,29,303.8
2058,M4,F,30,306.3
2058,M4,F,31,308.9
2058,M4,F,32,311.5
2058,M4,F,33,314
2058,M4,F,34,316.5
2058,M4,F,35,318.6
2058,M4,F,36,320.3
2058,M4,F,37,321.5
2058,M4,F,38,322.4
2058,M4,F,39,323.1
2058,M4,F,40,325.2
2058,M4,F,41,324.9
2058,M4,F,42,326.5
2058,M4,F,43,327
2058,M4,F,44,327.7
2058,M4,F,45,327.6
2058,M4,F,46,327.8
2058,M4,F,47,326.1
2058,M4,F,48,328.2
2058,M4,F,49,327
2058,M4,F,50,325.5
2058,M4,F,51,319
2058,M4,F,52,312.7
2058,M4,F,53,308
2058,M4,F,54,307.4
2058,M4,F,55,303.1
2058,M4,F,56,301.6
2058,M4,F,57,300.7
2058,M4,F,58,304.1
2058,M4,F,59,304.8
2058,M4,F,60,302.8
2058,M4,F,61,300.4
2058,M4,F,62,304.2
2058,M4,F,63,304.2
2058,M4,F,64,301.7
2058,M4,F,65,301.4
2058,M4,F,66,302
2058,M4,F,67,302.1
2058,M4,F,68,300.5
2058,M4,F,69,291.2
2058,M4,F,70,284.2
2058,M4,F,71,281.4
2058,M4,F,72,280.4
2058,M4,F,73,276.3
2058,M4,F,74,271.3
2058,M4,F,75,265.6
2058,M4,F,76,259.5
2058,M4,F,77,253.3
2058,M4,F,78,245.3
2058,M4,F,79,235.1
2058,M4,F,80,224.8
2058,M4,F,81,217.9
2058,M4,F,82,210.3
2058,M4,F,83,202
2058,M4,F,84,190.8
2058,M4,F,85,181.2
2058,M4,F,86,174
2058,M4,F,87,169.2
2058,M4,F,88,157.8
2058,M4,F,89,144.3
2058,M4,F,90,130.4
2058,M4,F,91,118
2058,M4,F,92,109
2058,M4,F,93,100.3
2058,M4,F,94,87.6
2058,M4,F,95,73.4
2058,M4,F,96,58.4
2058,M4,F,97,46.6
2058,M4,F,98,35.4
2058,M4,F,99,25.9
2058,M4,F,100,52.6
2058,M5,B,0,491.2
2058,M5,B,1,493.9
2058,M5,B,2,497.1
2058,M5,B,3,500.3
2058,M5,B,4,503.5
2058,M5,B,5,507
2058,M5,B,6,510.5
2058,M5,B,7,513.7
2058,M5,B,8,516.7
2058,M5,B,9,519.3
2058,M5,B,10,521.7
2058,M5,B,11,524
2058,M5,B,12,526.2
2058,M5,B,13,528.9
2058,M5,B,14,533
2058,M5,B,15,539.3
2058,M5,B,16,546.8
2058,M5,B,17,560.3
2058,M5,B,18,580.4
2058,M5,B,19,599.6
2058,M5,B,20,610.8
2058,M5,B,21,611.8
2058,M5,B,22,610.6
2058,M5,B,23,610
2058,M5,B,24,609.6
2058,M5,B,25,609.1
2058,M5,B,26,609.1
2058,M5,B,27,609.8
2058,M5,B,28,611.1
2058,M5,B,29,613.4
2058,M5,B,30,616.9
2058,M5,B,31,621
2058,M5,B,32,625.4
2058,M5,B,33,629.9
2058,M5,B,34,634.4
2058,M5,B,35,638.3
2058,M5,B,36,641.3
2058,M5,B,37,643.4
2058,M5,B,38,645
2058,M5,B,39,646.2
2058,M5,B,40,650.4
2058,M5,B,41,649.9
2058,M5,B,42,652.2
2058,M5,B,43,652.8
2058,M5,B,44,653
2058,M5,B,45,653.5
2058,M5,B,46,652.2
2058,M5,B,47,648.5
2058,M5,B,48,651.3
2058,M5,B,49,648.9
2058,M5,B,50,644.3
2058,M5,B,51,631.1
2058,M5,B,52,617.9
2058,M5,B,53,608.7
2058,M5,B,54,606.5
2058,M5,B,55,598.1
2058,M5,B,56,595.1
2058,M5,B,57,593.6
2058,M5,B,58,600.9
2058,M5,B,59,604
2058,M5,B,60,599.1
2058,M5,B,61,595.7
2058,M5,B,62,601.5
2058,M5,B,63,604
2058,M5,B,64,598.1
2058,M5,B,65,596.1
2058,M5,B,66,595.5
2058,M5,B,67,595.6
2058,M5,B,68,591.1
2058,M5,B,69,571.3
2058,M5,B,70,554.1
2058,M5,B,71,547.4
2058,M5,B,72,545.3
2058,M5,B,73,534.8
2058,M5,B,74,522.6
2058,M5,B,75,508.5
2058,M5,B,76,494.1
2058,M5,B,77,480.5
2058,M5,B,78,463
2058,M5,B,79,440.4
2058,M5,B,80,420
2058,M5,B,81,404.4
2058,M5,B,82,388.3
2058,M5,B,83,371.1
2058,M5,B,84,347.4
2058,M5,B,85,328.4
2058,M5,B,86,313
2058,M5,B,87,301.7
2058,M5,B,88,278.2
2058,M5,B,89,250.9
2058,M5,B,90,223.7
2058,M5,B,91,199.5
2058,M5,B,92,181.7
2058,M5,B,93,164.2
2058,M5,B,94,140.7
2058,M5,B,95,115.4
2058,M5,B,96,89.8
2058,M5,B,97,70
2058,M5,B,98,52
2058,M5,B,99,37.2
2058,M5,B,100,71.3
2058,M5,M,0,251.5
2058,M5,M,1,252.9
2058,M5,M,2,254.6
2058,M5,M,3,256.2
2058,M5,M,4,257.9
2058,M5,M,5,259.8
2058,M5,M,6,261.6
2058,M5,M,7,263.4
2058,M5,M,8,264.9
2058,M5,M,9,266.3
2058,M5,M,10,267.6
2058,M5,M,11,268.8
2058,M5,M,12,270
2058,M5,M,13,271.4
2058,M5,M,14,273.5
2058,M5,M,15,276.7
2058,M5,M,16,280.4
2058,M5,M,17,287.4
2058,M5,M,18,298.6
2058,M5,M,19,309.6
2058,M5,M,20,316.1
2058,M5,M,21,316.8
2058,M5,M,22,315.8
2058,M5,M,23,314.8
2058,M5,M,24,313.7
2058,M5,M,25,312.2
2058,M5,M,26,311
2058,M5,M,27,310.2
2058,M5,M,28,309.8
2058,M5,M,29,310
2058,M5,M,30,311
2058,M5,M,31,312.5
2058,M5,M,32,314.3
2058,M5,M,33,316.2
2058,M5,M,34,318.2
2058,M5,M,35,320
2058,M5,M,36,321.4
2058,M5,M,37,322.2
2058,M5,M,38,322.8
2058,M5,M,39,323.3
2058,M5,M,40,325.4
2058,M5,M,41,325.1
2058,M5,M,42,325.9
2058,M5,M,43,326
2058,M5,M,44,325.5
2058,M5,M,45,326
2058,M5,M,46,324.5
2058,M5,M,47,322.5
2058,M5,M,48,323.3
2058,M5,M,49,322
2058,M5,M,50,319
2058,M5,M,51,312.2
2058,M5,M,52,305.3
2058,M5,M,53,300.8
2058,M5,M,54,299.3
2058,M5,M,55,295.1
2058,M5,M,56,293.7
2058,M5,M,57,293.1
2058,M5,M,58,297
2058,M5,M,59,299.4
2058,M5,M,60,296.5
2058,M5,M,61,295.5
2058,M5,M,62,297.4
2058,M5,M,63,299.9
2058,M5,M,64,296.5
2058,M5,M,65,294.8
2058,M5,M,66,293.6
2058,M5,M,67,293.6
2058,M5,M,68,290.7
2058,M5,M,69,280.1
2058,M5,M,70,270
2058,M5,M,71,266
2058,M5,M,72,265
2058,M5,M,73,258.6
2058,M5,M,74,251.3
2058,M5,M,75,242.9
2058,M5,M,76,234.6
2058,M5,M,77,227.2
2058,M5,M,78,217.7
2058,M5,M,79,205.3
2058,M5,M,80,195.1
2058,M5,M,81,186.5
2058,M5,M,82,178
2058,M5,M,83,169.1
2058,M5,M,84,156.6
2058,M5,M,85,147.2
2058,M5,M,86,139
2058,M5,M,87,132.4
2058,M5,M,88,120.5
2058,M5,M,89,106.5
2058,M5,M,90,93.3
2058,M5,M,91,81.5
2058,M5,M,92,72.8
2058,M5,M,93,63.9
2058,M5,M,94,53.1
2058,M5,M,95,42
2058,M5,M,96,31.4
2058,M5,M,97,23.4
2058,M5,M,98,16.6
2058,M5,M,99,11.3
2058,M5,M,100,18.7
2058,M5,F,0,239.6
2058,M5,F,1,241
2058,M5,F,2,242.5
2058,M5,F,3,244
2058,M5,F,4,245.6
2058,M5,F,5,247.2
2058,M5,F,6,248.8
2058,M5,F,7,250.4
2058,M5,F,8,251.7
2058,M5,F,9,253
2058,M5,F,10,254.1
2058,M5,F,11,255.2
2058,M5,F,12,256.2
2058,M5,F,13,257.5
2058,M5,F,14,259.4
2058,M5,F,15,262.6
2058,M5,F,16,266.5
2058,M5,F,17,272.9
2058,M5,F,18,281.8
2058,M5,F,19,290.1
2058,M5,F,20,294.7
2058,M5,F,21,295.1
2058,M5,F,22,294.9
2058,M5,F,23,295.2
2058,M5,F,24,295.9
2058,M5,F,25,296.9
2058,M5,F,26,298.1
2058,M5,F,27,299.7
2058,M5,F,28,301.3
2058,M5,F,29,303.4
2058,M5,F,30,305.9
2058,M5,F,31,308.5
2058,M5,F,32,311.1
2058,M5,F,33,313.7
2058,M5,F,34,316.1
2058,M5,F,35,318.3
2058,M5,F,36,320
2058,M5,F,37,321.2
2058,M5,F,38,322.2
2058,M5,F,39,322.9
2058,M5,F,40,325
2058,M5,F,41,324.7
2058,M5,F,42,326.3
2058,M5,F,43,326.8
2058,M5,F,44,327.5
2058,M5,F,45,327.5
2058,M5,F,46,327.6
2058,M5,F,47,326
2058,M5,F,48,328
2058,M5,F,49,326.9
2058,M5,F,50,325.4
2058,M5,F,51,318.8
2058,M5,F,52,312.5
2058,M5,F,53,307.8
2058,M5,F,54,307.2
2058,M5,F,55,303
2058,M5,F,56,301.5
2058,M5,F,57,300.5
2058,M5,F,58,303.9
2058,M5,F,59,304.6
2058,M5,F,60,302.6
2058,M5,F,61,300.2
2058,M5,F,62,304.1
2058,M5,F,63,304.1
2058,M5,F,64,301.6
2058,M5,F,65,301.3
2058,M5,F,66,301.9
2058,M5,F,67,302
2058,M5,F,68,300.4
2058,M5,F,69,291.2
2058,M5,F,70,284.2
2058,M5,F,71,281.4
2058,M5,F,72,280.4
2058,M5,F,73,276.3
2058,M5,F,74,271.3
2058,M5,F,75,265.6
2058,M5,F,76,259.5
2058,M5,F,77,253.2
2058,M5,F,78,245.3
2058,M5,F,79,235.1
2058,M5,F,80,224.8
2058,M5,F,81,217.9
2058,M5,F,82,210.3
2058,M5,F,83,202
2058,M5,F,84,190.8
2058,M5,F,85,181.2
2058,M5,F,86,174
2058,M5,F,87,169.2
2058,M5,F,88,157.8
2058,M5,F,89,144.3
2058,M5,F,90,130.4
2058,M5,F,91,118
2058,M5,F,92,109
2058,M5,F,93,100.3
2058,M5,F,94,87.6
2058,M5,F,95,73.4
2058,M5,F,96,58.4
2058,M5,F,97,46.6
2058,M5,F,98,35.4
2058,M5,F,99,25.9
2058,M5,F,100,52.6
2058,HG,B,0,690.5
2058,HG,B,1,689.8
2058,HG,B,2,689.8
2058,HG,B,3,689.7
2058,HG,B,4,689.7
2058,HG,B,5,690.2
2058,HG,B,6,690.7
2058,HG,B,7,691
2058,HG,B,8,691.1
2058,HG,B,9,690.9
2058,HG,B,10,690.6
2058,HG,B,11,690.4
2058,HG,B,12,690.4
2058,HG,B,13,691.2
2058,HG,B,14,694
2058,HG,B,15,700
2058,HG,B,16,707.1
2058,HG,B,17,722.4
2058,HG,B,18,747
2058,HG,B,19,770.7
2058,HG,B,20,783.5
2058,HG,B,21,782.4
2058,HG,B,22,778.5
2058,HG,B,23,775.6
2058,HG,B,24,773.2
2058,HG,B,25,770.8
2058,HG,B,26,769.3
2058,HG,B,27,769
2058,HG,B,28,769.4
2058,HG,B,29,771.2
2058,HG,B,30,774.5
2058,HG,B,31,778.4
2058,HG,B,32,782.4
2058,HG,B,33,786.2
2058,HG,B,34,789.7
2058,HG,B,35,791.9
2058,HG,B,36,792.5
2058,HG,B,37,791
2058,HG,B,38,787.7
2058,HG,B,39,781.9
2058,HG,B,40,775.7
2058,HG,B,41,774.5
2058,HG,B,42,776
2058,HG,B,43,775.5
2058,HG,B,44,774.3
2058,HG,B,45,773.2
2058,HG,B,46,770
2058,HG,B,47,764.1
2058,HG,B,48,764.6
2058,HG,B,49,759.6
2058,HG,B,50,752.3
2058,HG,B,51,736
2058,HG,B,52,719.8
2058,HG,B,53,707.5
2058,HG,B,54,702.3
2058,HG,B,55,690.7
2058,HG,B,56,684.5
2058,HG,B,57,679.8
2058,HG,B,58,684
2058,HG,B,59,684
2058,HG,B,60,675.8
2058,HG,B,61,669.2
2058,HG,B,62,672
2058,HG,B,63,671.4
2058,HG,B,64,662.2
2058,HG,B,65,657.1
2058,HG,B,66,653.5
2058,HG,B,67,650.8
2058,HG,B,68,643.6
2058,HG,B,69,620.9
2058,HG,B,70,601.2
2058,HG,B,71,592.3
2058,HG,B,72,588.4
2058,HG,B,73,576.1
2058,HG,B,74,562.2
2058,HG,B,75,546.6
2058,HG,B,76,531
2058,HG,B,77,516.3
2058,HG,B,78,497.8
2058,HG,B,79,474.1
2058,HG,B,80,452.8
2058,HG,B,81,436.6
2058,HG,B,82,420.2
2058,HG,B,83,402.5
2058,HG,B,84,378.1
2058,HG,B,85,358.8
2058,HG,B,86,343.3
2058,HG,B,87,332.1
2058,HG,B,88,307.9
2058,HG,B,89,279.3
2058,HG,B,90,250.6
2058,HG,B,91,225
2058,HG,B,92,206.4
2058,HG,B,93,187.8
2058,HG,B,94,162.3
2058,HG,B,95,134.3
2058,HG,B,96,105.6
2058,HG,B,97,83.1
2058,HG,B,98,62.4
2058,HG,B,99,45.1
2058,HG,B,100,89
2058,HG,M,0,353.6
2058,HG,M,1,353.2
2058,HG,M,2,353.2
2058,HG,M,3,353.2
2058,HG,M,4,353.3
2058,HG,M,5,353.6
2058,HG,M,6,354
2058,HG,M,7,354.2
2058,HG,M,8,354.3
2058,HG,M,9,354.3
2058,HG,M,10,354.2
2058,HG,M,11,354.2
2058,HG,M,12,354.3
2058,HG,M,13,354.7
2058,HG,M,14,356.2
2058,HG,M,15,359.2
2058,HG,M,16,362.6
2058,HG,M,17,370.6
2058,HG,M,18,384.4
2058,HG,M,19,398.1
2058,HG,M,20,405.8
2058,HG,M,21,405.4
2058,HG,M,22,402.8
2058,HG,M,23,400.5
2058,HG,M,24,397.9
2058,HG,M,25,395
2058,HG,M,26,392.3
2058,HG,M,27,390.4
2058,HG,M,28,389
2058,HG,M,29,388.5
2058,HG,M,30,389
2058,HG,M,31,390.1
2058,HG,M,32,391.6
2058,HG,M,33,393
2058,HG,M,34,394.4
2058,HG,M,35,395.3
2058,HG,M,36,395.4
2058,HG,M,37,394.5
2058,HG,M,38,392.6
2058,HG,M,39,389.6
2058,HG,M,40,386.4
2058,HG,M,41,385.9
2058,HG,M,42,386.3
2058,HG,M,43,385.9
2058,HG,M,44,384.8
2058,HG,M,45,384.6
2058,HG,M,46,382.3
2058,HG,M,47,379.3
2058,HG,M,48,379
2058,HG,M,49,376.5
2058,HG,M,50,372.1
2058,HG,M,51,364
2058,HG,M,52,355.7
2058,HG,M,53,349.7
2058,HG,M,54,346.6
2058,HG,M,55,340.9
2058,HG,M,56,337.9
2058,HG,M,57,335.7
2058,HG,M,58,338.1
2058,HG,M,59,339
2058,HG,M,60,334.5
2058,HG,M,61,331.9
2058,HG,M,62,332.3
2058,HG,M,63,333.3
2058,HG,M,64,328.3
2058,HG,M,65,325
2058,HG,M,66,322.4
2058,HG,M,67,321
2058,HG,M,68,316.6
2058,HG,M,69,304.6
2058,HG,M,70,293.2
2058,HG,M,71,288.1
2058,HG,M,72,286.1
2058,HG,M,73,278.8
2058,HG,M,74,270.7
2058,HG,M,75,261.4
2058,HG,M,76,252.4
2058,HG,M,77,244.4
2058,HG,M,78,234.3
2058,HG,M,79,221.2
2058,HG,M,80,210.6
2058,HG,M,81,201.5
2058,HG,M,82,192.8
2058,HG,M,83,183.6
2058,HG,M,84,170.6
2058,HG,M,85,160.9
2058,HG,M,86,152.5
2058,HG,M,87,145.8
2058,HG,M,88,133.3
2058,HG,M,89,118.5
2058,HG,M,90,104.4
2058,HG,M,91,91.8
2058,HG,M,92,82.5
2058,HG,M,93,72.9
2058,HG,M,94,61.1
2058,HG,M,95,48.7
2058,HG,M,96,36.8
2058,HG,M,97,27.6
2058,HG,M,98,19.8
2058,HG,M,99,13.6
2058,HG,M,100,23.1
2058,HG,F,0,336.9
2058,HG,F,1,336.6
2058,HG,F,2,336.5
2058,HG,F,3,336.5
2058,HG,F,4,336.4
2058,HG,F,5,336.6
2058,HG,F,6,336.7
2058,HG,F,7,336.8
2058,HG,F,8,336.8
2058,HG,F,9,336.7
2058,HG,F,10,336.4
2058,HG,F,11,336.3
2058,HG,F,12,336.2
2058,HG,F,13,336.5
2058,HG,F,14,337.8
2058,HG,F,15,340.9
2058,HG,F,16,344.5
2058,HG,F,17,351.8
2058,HG,F,18,362.6
2058,HG,F,19,372.6
2058,HG,F,20,377.7
2058,HG,F,21,377.1
2058,HG,F,22,375.7
2058,HG,F,23,375.1
2058,HG,F,24,375.3
2058,HG,F,25,375.9
2058,HG,F,26,377
2058,HG,F,27,378.6
2058,HG,F,28,380.4
2058,HG,F,29,382.8
2058,HG,F,30,385.5
2058,HG,F,31,388.2
2058,HG,F,32,390.9
2058,HG,F,33,393.2
2058,HG,F,34,395.2
2058,HG,F,35,396.6
2058,HG,F,36,397.1
2058,HG,F,37,396.5
2058,HG,F,38,395
2058,HG,F,39,392.3
2058,HG,F,40,389.3
2058,HG,F,41,388.6
2058,HG,F,42,389.7
2058,HG,F,43,389.6
2058,HG,F,44,389.6
2058,HG,F,45,388.6
2058,HG,F,46,387.8
2058,HG,F,47,384.9
2058,HG,F,48,385.6
2058,HG,F,49,383.1
2058,HG,F,50,380.1
2058,HG,F,51,372
2058,HG,F,52,364.1
2058,HG,F,53,357.8
2058,HG,F,54,355.6
2058,HG,F,55,349.7
2058,HG,F,56,346.6
2058,HG,F,57,344
2058,HG,F,58,345.9
2058,HG,F,59,345
2058,HG,F,60,341.3
2058,HG,F,61,337.3
2058,HG,F,62,339.6
2058,HG,F,63,338
2058,HG,F,64,333.9
2058,HG,F,65,332
2058,HG,F,66,331.2
2058,HG,F,67,329.8
2058,HG,F,68,326.9
2058,HG,F,69,316.3
2058,HG,F,70,308
2058,HG,F,71,304.2
2058,HG,F,72,302.3
2058,HG,F,73,297.3
2058,HG,F,74,291.6
2058,HG,F,75,285.2
2058,HG,F,76,278.6
2058,HG,F,77,271.8
2058,HG,F,78,263.5
2058,HG,F,79,252.9
2058,HG,F,80,242.2
2058,HG,F,81,235.1
2058,HG,F,82,227.3
2058,HG,F,83,218.9
2058,HG,F,84,207.6
2058,HG,F,85,197.9
2058,HG,F,86,190.8
2058,HG,F,87,186.3
2058,HG,F,88,174.6
2058,HG,F,89,160.8
2058,HG,F,90,146.2
2058,HG,F,91,133.2
2058,HG,F,92,123.9
2058,HG,F,93,114.9
2058,HG,F,94,101.2
2058,HG,F,95,85.5
2058,HG,F,96,68.8
2058,HG,F,97,55.4
2058,HG,F,98,42.6
2058,HG,F,99,31.5
2058,HG,F,100,65.9
2058,SA,B,0,680.9
2058,SA,B,1,680.2
2058,SA,B,2,680.3
2058,SA,B,3,680.2
2058,SA,B,4,680.3
2058,SA,B,5,680.9
2058,SA,B,6,681.5
2058,SA,B,7,681.8
2058,SA,B,8,682
2058,SA,B,9,681.9
2058,SA,B,10,681.7
2058,SA,B,11,681.6
2058,SA,B,12,681.7
2058,SA,B,13,682.6
2058,SA,B,14,685.5
2058,SA,B,15,691.7
2058,SA,B,16,698.8
2058,SA,B,17,714.2
2058,SA,B,18,739
2058,SA,B,19,762.7
2058,SA,B,20,775.7
2058,SA,B,21,774.7
2058,SA,B,22,770.8
2058,SA,B,23,767.9
2058,SA,B,24,765.5
2058,SA,B,25,762.9
2058,SA,B,26,761.1
2058,SA,B,27,760.4
2058,SA,B,28,760.4
2058,SA,B,29,761.9
2058,SA,B,30,764.7
2058,SA,B,31,768.2
2058,SA,B,32,771.9
2058,SA,B,33,775.3
2058,SA,B,34,778.5
2058,SA,B,35,780.5
2058,SA,B,36,780.9
2058,SA,B,37,779.2
2058,SA,B,38,775.8
2058,SA,B,39,770
2058,SA,B,40,763.7
2058,SA,B,41,762.5
2058,SA,B,42,763.9
2058,SA,B,43,763.3
2058,SA,B,44,762.2
2058,SA,B,45,761
2058,SA,B,46,757.7
2058,SA,B,47,751.8
2058,SA,B,48,752.2
2058,SA,B,49,747.1
2058,SA,B,50,739.8
2058,SA,B,51,723.6
2058,SA,B,52,707.4
2058,SA,B,53,695.1
2058,SA,B,54,689.7
2058,SA,B,55,678
2058,SA,B,56,671.6
2058,SA,B,57,666.6
2058,SA,B,58,670.4
2058,SA,B,59,669.9
2058,SA,B,60,661.3
2058,SA,B,61,654.2
2058,SA,B,62,656.1
2058,SA,B,63,654.6
2058,SA,B,64,644.6
2058,SA,B,65,638.5
2058,SA,B,66,633.8
2058,SA,B,67,629.6
2058,SA,B,68,621
2058,SA,B,69,597.4
2058,SA,B,70,576.5
2058,SA,B,71,565.9
2058,SA,B,72,559.9
2058,SA,B,73,545.8
2058,SA,B,74,530
2058,SA,B,75,512.5
2058,SA,B,76,494.8
2058,SA,B,77,477.8
2058,SA,B,78,457.3
2058,SA,B,79,432
2058,SA,B,80,408.9
2058,SA,B,81,390.4
2058,SA,B,82,371.5
2058,SA,B,83,351.7
2058,SA,B,84,326.2
2058,SA,B,85,305.2
2058,SA,B,86,287.6
2058,SA,B,87,273.9
2058,SA,B,88,249.7
2058,SA,B,89,222.6
2058,SA,B,90,196.1
2058,SA,B,91,172.7
2058,SA,B,92,155.2
2058,SA,B,93,138.3
2058,SA,B,94,116.9
2058,SA,B,95,94.6
2058,SA,B,96,72.7
2058,SA,B,97,55.8
2058,SA,B,98,40.9
2058,SA,B,99,28.9
2058,SA,B,100,53.7
2058,SA,M,0,348.7
2058,SA,M,1,348.3
2058,SA,M,2,348.4
2058,SA,M,3,348.4
2058,SA,M,4,348.5
2058,SA,M,5,348.9
2058,SA,M,6,349.2
2058,SA,M,7,349.5
2058,SA,M,8,349.6
2058,SA,M,9,349.6
2058,SA,M,10,349.6
2058,SA,M,11,349.6
2058,SA,M,12,349.8
2058,SA,M,13,350.3
2058,SA,M,14,351.9
2058,SA,M,15,354.9
2058,SA,M,16,358.3
2058,SA,M,17,366.4
2058,SA,M,18,380.3
2058,SA,M,19,394
2058,SA,M,20,401.7
2058,SA,M,21,401.3
2058,SA,M,22,398.9
2058,SA,M,23,396.6
2058,SA,M,24,394
2058,SA,M,25,391
2058,SA,M,26,388.2
2058,SA,M,27,386.1
2058,SA,M,28,384.5
2058,SA,M,29,383.9
2058,SA,M,30,384.2
2058,SA,M,31,385.1
2058,SA,M,32,386.4
2058,SA,M,33,387.7
2058,SA,M,34,388.9
2058,SA,M,35,389.7
2058,SA,M,36,389.6
2058,SA,M,37,388.6
2058,SA,M,38,386.7
2058,SA,M,39,383.6
2058,SA,M,40,380.4
2058,SA,M,41,379.8
2058,SA,M,42,380.2
2058,SA,M,43,379.7
2058,SA,M,44,378.5
2058,SA,M,45,378.3
2058,SA,M,46,375.9
2058,SA,M,47,372.9
2058,SA,M,48,372.6
2058,SA,M,49,370
2058,SA,M,50,365.6
2058,SA,M,51,357.5
2058,SA,M,52,349.1
2058,SA,M,53,343.1
2058,SA,M,54,339.9
2058,SA,M,55,334.1
2058,SA,M,56,330.9
2058,SA,M,57,328.6
2058,SA,M,58,330.8
2058,SA,M,59,331.3
2058,SA,M,60,326.5
2058,SA,M,61,323.6
2058,SA,M,62,323.5
2058,SA,M,63,324
2058,SA,M,64,318.5
2058,SA,M,65,314.6
2058,SA,M,66,311.3
2058,SA,M,67,309.1
2058,SA,M,68,304
2058,SA,M,69,291.4
2058,SA,M,70,279.4
2058,SA,M,71,273.4
2058,SA,M,72,270.2
2058,SA,M,73,261.9
2058,SA,M,74,252.8
2058,SA,M,75,242.6
2058,SA,M,76,232.5
2058,SA,M,77,223.4
2058,SA,M,78,212.3
2058,SA,M,79,198.5
